game_id,date,agent,map,outcome,round_wins,round_losses,kills,deaths,assists,kdr,acs,role,win,date_dt,smoothed_win_rate,games_played_as_agent,win_rate_agent_map_role,mean_acs_agent_map_role,mean_kdr_agent,recent_win_rate_agent
863,9/3/2024,Killjoy,Ascent,Win,13,1,3,7,2,0.4285714285714285,70,Sentinel,1,2024-09-03,0.43789767331434,250,0.4482758620689655,189.68965517241378,1.1139559583437157,0.6
867,9/6/2024,Killjoy,Icebox,Draw,15,15,21,22,6,0.9545454545454546,205,Sentinel,0,2024-09-06,0.43789767331434,250,0.24,202.84,1.1139559583437157,0.4
866,9/6/2024,Killjoy,Lotus,Loss,7,13,10,15,6,0.6666666666666666,183,Sentinel,0,2024-09-06,0.43789767331434,250,0.5333333333333333,197.1,1.1139559583437157,0.4
868,9/7/2024,Killjoy,Haven,Win,13,5,12,7,4,1.7142857142857142,170,Sentinel,1,2024-09-07,0.43789767331434,250,0.47619047619047616,209.20634920634922,1.1139559583437157,0.6
870,9/8/2024,Killjoy,Lotus,Loss,7,13,14,15,2,0.9333333333333332,195,Sentinel,0,2024-09-08,0.43789767331434,250,0.5333333333333333,197.1,1.1139559583437157,0.4
871,9/9/2024,Killjoy,Ascent,Win,13,5,9,8,5,1.125,158,Sentinel,1,2024-09-09,0.43789767331434,250,0.4482758620689655,189.68965517241378,1.1139559583437157,0.4
875,9/12/2024,Killjoy,Haven,Loss,6,13,11,14,2,0.7857142857142857,165,Sentinel,0,2024-09-12,0.43789767331434,250,0.47619047619047616,209.20634920634922,1.1139559583437157,0.4
874,9/12/2024,Killjoy,Ascent,Win,13,11,19,18,3,1.0555555555555556,207,Sentinel,1,2024-09-12,0.43789767331434,250,0.4482758620689655,189.68965517241378,1.1139559583437157,0.6
881,9/13/2024,Killjoy,Ascent,Win,13,6,13,10,5,1.3,193,Sentinel,1,2024-09-13,0.43789767331434,250,0.4482758620689655,189.68965517241378,1.1139559583437157,0.6
879,9/13/2024,Killjoy,Lotus,Win,13,1,12,5,2,2.4,227,Sentinel,1,2024-09-13,0.43789767331434,250,0.5333333333333333,197.1,1.1139559583437157,0.8
880,9/13/2024,Killjoy,Ascent,Loss,13,15,10,23,5,0.4347826086956521,98,Sentinel,0,2024-09-13,0.43789767331434,250,0.4482758620689655,189.68965517241378,1.1139559583437157,0.6
878,9/13/2024,Killjoy,Icebox,Loss,5,13,18,14,1,1.2857142857142858,307,Sentinel,0,2024-09-13,0.43789767331434,250,0.24,202.84,1.1139559583437157,0.6
887,9/14/2024,Killjoy,Lotus,Win,13,11,28,15,2,1.8666666666666667,320,Sentinel,1,2024-09-14,0.43789767331434,250,0.5333333333333333,197.1,1.1139559583437157,0.6
886,9/14/2024,Killjoy,Haven,Loss,7,13,17,15,1,1.1333333333333333,229,Sentinel,0,2024-09-14,0.43789767331434,250,0.47619047619047616,209.20634920634922,1.1139559583437157,0.4
884,9/14/2024,Killjoy,Icebox,Loss,11,13,13,16,1,0.8125,153,Sentinel,0,2024-09-14,0.43789767331434,250,0.24,202.84,1.1139559583437157,0.2
883,9/14/2024,Killjoy,Haven,Loss,10,13,11,14,5,0.7857142857142857,136,Sentinel,0,2024-09-14,0.43789767331434,250,0.47619047619047616,209.20634920634922,1.1139559583437157,0.2
891,9/15/2024,Killjoy,Icebox,Win,13,10,15,13,3,1.1538461538461535,161,Sentinel,1,2024-09-15,0.43789767331434,250,0.24,202.84,1.1139559583437157,0.4
890,9/15/2024,Killjoy,Ascent,Win,14,12,20,15,4,1.3333333333333333,221,Sentinel,1,2024-09-15,0.43789767331434,250,0.4482758620689655,189.68965517241378,1.1139559583437157,0.4
894,9/16/2024,Killjoy,Ascent,Loss,8,13,11,18,6,0.6111111111111112,157,Sentinel,0,2024-09-16,0.43789767331434,250,0.4482758620689655,189.68965517241378,1.1139559583437157,0.4
898,9/17/2024,Killjoy,Lotus,Win,13,9,16,11,2,1.4545454545454546,196,Sentinel,1,2024-09-17,0.43789767331434,250,0.5333333333333333,197.1,1.1139559583437157,0.6
899,9/18/2024,Killjoy,Lotus,Win,13,8,15,14,1,1.0714285714285714,181,Sentinel,1,2024-09-18,0.43789767331434,250,0.5333333333333333,197.1,1.1139559583437157,0.8
900,9/19/2024,Killjoy,Ascent,Win,13,9,10,16,6,0.625,147,Sentinel,1,2024-09-19,0.43789767331434,250,0.4482758620689655,189.68965517241378,1.1139559583437157,0.8
901,9/20/2024,Killjoy,Haven,Loss,7,13,16,15,0,1.0666666666666669,232,Sentinel,0,2024-09-20,0.43789767331434,250,0.47619047619047616,209.20634920634922,1.1139559583437157,0.6
903,9/20/2024,Killjoy,Ascent,Loss,8,13,16,14,4,1.1428571428571428,212,Sentinel,0,2024-09-20,0.43789767331434,250,0.4482758620689655,189.68965517241378,1.1139559583437157,0.6
905,9/21/2024,Killjoy,Haven,Loss,10,13,19,17,6,1.1176470588235294,247,Sentinel,0,2024-09-21,0.43789767331434,250,0.47619047619047616,209.20634920634922,1.1139559583437157,0.4
907,9/21/2024,Killjoy,Lotus,Loss,8,13,10,16,3,0.625,167,Sentinel,0,2024-09-21,0.43789767331434,250,0.5333333333333333,197.1,1.1139559583437157,0.2
909,9/21/2024,Killjoy,Haven,Win,13,9,16,11,4,1.4545454545454546,220,Sentinel,1,2024-09-21,0.43789767331434,250,0.47619047619047616,209.20634920634922,1.1139559583437157,0.2
910,9/22/2024,Killjoy,Icebox,Loss,4,13,9,13,3,0.6923076923076923,147,Sentinel,0,2024-09-22,0.43789767331434,250,0.24,202.84,1.1139559583437157,0.2
911,9/22/2024,Killjoy,Haven,Win,13,11,16,13,4,1.2307692307692308,194,Sentinel,1,2024-09-22,0.43789767331434,250,0.47619047619047616,209.20634920634922,1.1139559583437157,0.4
912,9/22/2024,Killjoy,Lotus,Loss,10,13,14,13,5,1.0769230769230769,182,Sentinel,0,2024-09-22,0.43789767331434,250,0.5333333333333333,197.1,1.1139559583437157,0.4
917,9/22/2024,Killjoy,Icebox,Loss,10,13,20,15,2,1.3333333333333333,250,Sentinel,0,2024-09-22,0.43789767331434,250,0.24,202.84,1.1139559583437157,0.4
919,9/23/2024,Killjoy,Lotus,Win,15,13,18,14,4,1.2857142857142858,189,Sentinel,1,2024-09-23,0.43789767331434,250,0.5333333333333333,197.1,1.1139559583437157,0.4
918,9/23/2024,Killjoy,Haven,Loss,1,9,5,9,1,0.5555555555555556,178,Sentinel,0,2024-09-23,0.43789767331434,250,0.47619047619047616,209.20634920634922,1.1139559583437157,0.4
921,9/24/2024,Killjoy,Lotus,Loss,6,13,14,15,2,0.9333333333333332,211,Sentinel,0,2024-09-24,0.43789767331434,250,0.5333333333333333,197.1,1.1139559583437157,0.2
920,9/24/2024,Killjoy,Ascent,Loss,9,13,7,15,2,0.4666666666666667,99,Sentinel,0,2024-09-24,0.43789767331434,250,0.4482758620689655,189.68965517241378,1.1139559583437157,0.2
925,9/26/2024,Killjoy,Haven,Loss,10,13,14,16,3,0.875,177,Sentinel,0,2024-09-26,0.43789767331434,250,0.47619047619047616,209.20634920634922,1.1139559583437157,0.2
926,9/26/2024,Killjoy,Icebox,Loss,12,14,16,20,3,0.8,177,Sentinel,0,2024-09-26,0.43789767331434,250,0.24,202.84,1.1139559583437157,0.0
930,9/27/2024,Killjoy,Haven,Win,13,4,10,11,4,0.9090909090909092,178,Sentinel,1,2024-09-27,0.43789767331434,250,0.47619047619047616,209.20634920634922,1.1139559583437157,0.2
929,9/27/2024,Killjoy,Lotus,Win,13,7,13,9,0,1.4444444444444444,166,Sentinel,1,2024-09-27,0.43789767331434,250,0.5333333333333333,197.1,1.1139559583437157,0.4
927,9/27/2024,Killjoy,Icebox,Loss,8,13,10,16,2,0.625,145,Sentinel,0,2024-09-27,0.43789767331434,250,0.24,202.84,1.1139559583437157,0.4
1677,9/27/2024,Killjoy,Breeze,Loss,6,11,7,6,9,1.1666666666666667,214,Sentinel,0,2024-09-27,0.43789767331434,250,0.2857142857142857,172.42857142857142,1.1139559583437157,0.4
1853,9/27/2024,Killjoy,Lotus,Win,14,6,3,3,5,1.0,73,Sentinel,1,2024-09-27,0.43789767331434,250,0.5333333333333333,197.1,1.1139559583437157,0.6
933,10/4/2024,Killjoy,Lotus,Win,13,6,12,14,4,0.8571428571428571,179,Sentinel,1,2024-10-04,0.43789767331434,250,0.5333333333333333,197.1,1.1139559583437157,0.6
936,10/5/2024,Killjoy,Haven,Loss,9,13,18,16,8,1.125,265,Sentinel,0,2024-10-05,0.43789767331434,250,0.47619047619047616,209.20634920634922,1.1139559583437157,0.4
935,10/5/2024,Killjoy,Icebox,Loss,9,13,19,17,2,1.1176470588235294,240,Sentinel,0,2024-10-05,0.43789767331434,250,0.24,202.84,1.1139559583437157,0.4
941,10/6/2024,Killjoy,Haven,Win,13,8,18,15,7,1.2,253,Sentinel,1,2024-10-06,0.43789767331434,250,0.47619047619047616,209.20634920634922,1.1139559583437157,0.6
939,10/6/2024,Killjoy,Lotus,Loss,9,13,25,16,2,1.5625,324,Sentinel,0,2024-10-06,0.43789767331434,250,0.5333333333333333,197.1,1.1139559583437157,0.4
938,10/6/2024,Killjoy,Icebox,Loss,10,13,17,17,3,1.0,190,Sentinel,0,2024-10-06,0.43789767331434,250,0.24,202.84,1.1139559583437157,0.2
947,10/13/2024,Killjoy,Ascent,Win,13,9,18,12,6,1.5,263,Sentinel,1,2024-10-13,0.43789767331434,250,0.4482758620689655,189.68965517241378,1.1139559583437157,0.4
950,10/14/2024,Killjoy,Icebox,Loss,8,13,13,14,1,0.9285714285714286,189,Sentinel,0,2024-10-14,0.43789767331434,250,0.24,202.84,1.1139559583437157,0.4
949,10/14/2024,Killjoy,Lotus,Win,13,6,13,10,8,1.3,195,Sentinel,1,2024-10-14,0.43789767331434,250,0.5333333333333333,197.1,1.1139559583437157,0.4
948,10/14/2024,Killjoy,Icebox,Loss,7,13,14,14,0,1.0,183,Sentinel,0,2024-10-14,0.43789767331434,250,0.24,202.84,1.1139559583437157,0.4
953,10/18/2024,Killjoy,Lotus,Win,13,7,17,14,1,1.2142857142857142,223,Sentinel,1,2024-10-18,0.43789767331434,250,0.5333333333333333,197.1,1.1139559583437157,0.6
957,10/21/2024,Killjoy,Haven,Loss,7,13,7,16,3,0.4375,119,Sentinel,0,2024-10-21,0.43789767331434,250,0.47619047619047616,209.20634920634922,1.1139559583437157,0.4
958,10/21/2024,Killjoy,Lotus,Win,13,8,11,15,5,0.7333333333333333,149,Sentinel,1,2024-10-21,0.43789767331434,250,0.5333333333333333,197.1,1.1139559583437157,0.6
962,10/24/2024,Killjoy,Split,Loss,7,13,19,15,6,1.2666666666666666,279,Sentinel,0,2024-10-24,0.43789767331434,250,0.42105263157894735,206.10526315789474,1.1139559583437157,0.4
971,10/25/2024,Killjoy,Split,Win,13,6,14,8,4,1.75,206,Sentinel,1,2024-10-25,0.43789767331434,250,0.42105263157894735,206.10526315789474,1.1139559583437157,0.6
969,10/25/2024,Killjoy,Haven,Win,13,5,12,17,3,0.7058823529411765,191,Sentinel,1,2024-10-25,0.43789767331434,250,0.47619047619047616,209.20634920634922,1.1139559583437157,0.6
1199,10/26/2024,Killjoy,Pearl,Win,10,6,1,11,1,0.0909090909090909,181,Sentinel,1,2024-10-26,0.43789767331434,250,0.5454545454545454,199.5909090909091,1.1139559583437157,0.8
978,10/30/2024,Killjoy,Haven,Win,13,11,11,17,4,0.6470588235294118,140,Sentinel,1,2024-10-30,0.43789767331434,250,0.47619047619047616,209.20634920634922,1.1139559583437157,0.8
986,11/1/2024,Killjoy,Split,Loss,9,13,15,15,1,1.0,185,Sentinel,0,2024-11-01,0.43789767331434,250,0.42105263157894735,206.10526315789474,1.1139559583437157,0.8
1101,02/22/2026,Killjoy,Breeze,Loss,5,13,4,10,8,0.4,32,Sentinel,0,2026-02-22,0.43789767331434,250,0.2857142857142857,172.42857142857142,1.1139559583437157,0.6
1525,02/24/2026,Killjoy,Breeze,Win,5,4,16,9,3,1.7777777777777777,206,Sentinel,1,2026-02-24,0.43789767331434,250,0.2857142857142857,172.42857142857142,1.1139559583437157,0.6
1689,03/11/2026,Killjoy,Split,Loss,3,15,7,8,7,0.875,31,Sentinel,0,2026-03-11,0.43789767331434,250,0.42105263157894735,206.10526315789474,1.1139559583437157,0.4
1101,03/14/2026,Killjoy,Bind,Draw,14,14,8,5,5,1.6,223,Sentinel,0,2026-03-14,0.43789767331434,250,0.0,131.66666666666666,1.1139559583437157,0.2
1963,4/15/2023,Omen,Breeze,Loss,2,4,11,14,6,0.7857142857142857,152,Controller,0,2023-04-15,0.5078532235939643,35,0.0,120.66666666666667,1.038396609656008,0.0
1090,5/18/2023,Omen,Sunset,Win,8,0,8,11,10,0.7272727272727273,159,Controller,1,2023-05-18,0.5078532235939643,35,1.0,133.0,1.038396609656008,0.5
1566,5/22/2023,Omen,Split,Win,10,7,12,16,4,0.75,259,Controller,1,2023-05-22,0.5078532235939643,35,0.75,225.0,1.038396609656008,0.6666666666666666
1230,6/3/2023,Omen,Bind,Win,9,4,16,5,4,3.2,131,Controller,1,2023-06-03,0.5078532235939643,35,0.3333333333333333,139.66666666666666,1.038396609656008,0.75
1830,6/25/2023,Omen,Lotus,Win,9,0,15,20,0,0.75,70,Controller,1,2023-06-25,0.5078532235939643,35,0.5,113.0,1.038396609656008,0.8
1896,7/9/2023,Omen,Ascent,Win,8,1,6,8,8,0.75,55,Controller,1,2023-07-09,0.5078532235939643,35,0.5714285714285714,162.28571428571428,1.038396609656008,1.0
1213,7/17/2023,Omen,Breeze,Loss,11,12,4,3,2,1.3333333333333333,94,Controller,0,2023-07-17,0.5078532235939643,35,0.0,120.66666666666667,1.038396609656008,0.8
1496,8/20/2023,Omen,Icebox,Loss,2,4,1,20,1,0.05,88,Controller,0,2023-08-20,0.5078532235939643,35,0.5,108.5,1.038396609656008,0.6
1090,9/10/2023,Omen,Bind,Draw,3,3,19,16,4,1.1875,74,Controller,0,2023-09-10,0.5078532235939643,35,0.3333333333333333,139.66666666666666,1.038396609656008,0.4
1801,2/16/2024,Omen,Icebox,Win,11,5,11,10,8,1.1,129,Controller,1,2024-02-16,0.5078532235939643,35,0.5,108.5,1.038396609656008,0.4
1268,2/16/2024,Omen,Bind,Loss,0,9,9,18,5,0.5,236,Controller,0,2024-02-16,0.5078532235939643,35,0.3333333333333333,139.66666666666666,1.038396609656008,0.2
1010,3/11/2024,Omen,Sunset,Win,15,3,10,13,5,0.7692307692307693,68,Controller,1,2024-03-11,0.5078532235939643,35,1.0,133.0,1.038396609656008,0.4
1083,4/4/2024,Omen,Abyss,Loss,13,14,15,14,0,1.0714285714285714,71,Controller,0,2024-04-04,0.5078532235939643,35,0.0,71.0,1.038396609656008,0.4
1653,5/31/2024,Omen,Haven,Win,10,5,16,21,9,0.7619047619047619,87,Controller,1,2024-05-31,0.5078532235939643,35,0.6666666666666666,129.66666666666666,1.038396609656008,0.6
691,6/5/2024,Omen,Sunset,Win,13,9,11,14,4,0.7857142857142857,139,Controller,1,2024-06-05,0.5078532235939643,35,1.0,133.0,1.038396609656008,0.6
693,6/8/2024,Omen,Sunset,Win,13,11,13,20,7,0.65,166,Controller,1,2024-06-08,0.5078532235939643,35,1.0,133.0,1.038396609656008,0.8
1812,7/24/2024,Omen,Ascent,Win,14,12,17,22,4,0.7727272727272727,261,Controller,1,2024-07-24,0.5078532235939643,35,0.5714285714285714,162.28571428571428,1.038396609656008,0.8
1512,8/2/2024,Omen,Split,Win,9,2,20,26,0,0.7692307692307693,240,Controller,1,2024-08-02,0.5078532235939643,35,0.75,225.0,1.038396609656008,1.0
1174,8/7/2024,Omen,Breeze,Loss,4,15,14,18,8,0.7777777777777778,116,Controller,0,2024-08-07,0.5078532235939643,35,0.0,120.66666666666667,1.038396609656008,0.8
1635,8/7/2024,Omen,Haven,Win,7,4,8,10,10,0.8,8,Controller,1,2024-08-07,0.5078532235939643,35,0.6666666666666666,129.66666666666666,1.038396609656008,0.8
1023,8/9/2024,Omen,Pearl,Win,15,5,9,3,4,3.0,96,Controller,1,2024-08-09,0.5078532235939643,35,0.5,149.0,1.038396609656008,0.8
1985,8/17/2024,Omen,Pearl,Draw,11,11,0,15,4,0.0,202,Controller,0,2024-08-17,0.5078532235939643,35,0.5,149.0,1.038396609656008,0.6
1922,9/13/2024,Omen,Haven,Loss,1,11,5,19,2,0.2631578947368421,294,Controller,0,2024-09-13,0.5078532235939643,35,0.6666666666666666,129.66666666666666,1.038396609656008,0.4
1498,10/31/2024,Omen,Ascent,Win,5,2,14,3,10,4.666666666666667,33,Controller,1,2024-10-31,0.5078532235939643,35,0.5714285714285714,162.28571428571428,1.038396609656008,0.6
988,11/6/2024,Omen,Ascent,Loss,8,13,12,16,12,0.75,158,Controller,0,2024-11-06,0.5078532235939643,35,0.5714285714285714,162.28571428571428,1.038396609656008,0.4
989,11/6/2024,Omen,Bind,Loss,11,13,14,18,14,0.7777777777777778,194,Controller,0,2024-11-06,0.5078532235939643,35,0.3333333333333333,139.66666666666666,1.038396609656008,0.2
990,11/7/2024,Omen,Ascent,Win,13,9,8,13,20,0.6153846153846154,139,Controller,1,2024-11-07,0.5078532235939643,35,0.5714285714285714,162.28571428571428,1.038396609656008,0.4
1391,11/7/2024,Omen,Bind,Win,15,11,7,9,9,0.7777777777777778,29,Controller,1,2024-11-07,0.5078532235939643,35,0.3333333333333333,139.66666666666666,1.038396609656008,0.6
992,11/7/2024,Omen,Bind,Loss,7,13,12,16,7,0.75,174,Controller,0,2024-11-07,0.5078532235939643,35,0.3333333333333333,139.66666666666666,1.038396609656008,0.4
994,11/10/2024,Omen,Ascent,Loss,8,13,14,14,11,1.0,191,Controller,0,2024-11-10,0.5078532235939643,35,0.5714285714285714,162.28571428571428,1.038396609656008,0.4
995,11/10/2024,Omen,Split,Loss,5,13,11,15,4,0.7333333333333333,187,Controller,0,2024-11-10,0.5078532235939643,35,0.75,225.0,1.038396609656008,0.4
997,11/11/2024,Omen,Ascent,Loss,11,13,27,14,11,1.9285714285714288,299,Controller,0,2024-11-11,0.5078532235939643,35,0.5714285714285714,162.28571428571428,1.038396609656008,0.2
999,11/12/2024,Omen,Split,Win,13,10,18,13,8,1.3846153846153846,214,Controller,1,2024-11-12,0.5078532235939643,35,0.75,225.0,1.038396609656008,0.2
1559,02/21/2026,Omen,Fracture,Loss,3,6,10,12,5,0.8333333333333334,10,Controller,0,2026-02-21,0.5078532235939643,35,0.0,10.0,1.038396609656008,0.2
1313,03/15/2026,Omen,Lotus,Loss,1,8,4,7,0,0.5714285714285714,156,Controller,0,2026-03-15,0.5078532235939643,35,0.5,113.0,1.038396609656008,0.2
10,4/16/2023,Phoenix,Fracture,Win,13,4,16,7,6,2.2857142857142856,284,Duelist,1,2023-04-16,0.541011971567527,23,0.3333333333333333,233.0,1.446926737655638,1.0
1726,5/9/2023,Phoenix,Ascent,Win,14,3,4,7,4,0.5714285714285714,113,Duelist,1,2023-05-09,0.541011971567527,23,0.5,174.5,1.446926737655638,1.0
1304,5/17/2023,Phoenix,Sunset,Loss,7,8,3,17,1,0.1764705882352941,92,Duelist,0,2023-05-17,0.541011971567527,23,0.25,175.5,1.446926737655638,0.6666666666666666
1585,5/18/2023,Phoenix,Sunset,Draw,3,3,20,4,5,5.0,187,Duelist,0,2023-05-18,0.541011971567527,23,0.25,175.5,1.446926737655638,0.5
1864,5/23/2023,Phoenix,Fracture,Loss,11,13,9,20,10,0.45,214,Duelist,0,2023-05-23,0.541011971567527,23,0.3333333333333333,233.0,1.446926737655638,0.4
1234,5/30/2023,Phoenix,Pearl,Win,9,5,12,11,9,1.0909090909090908,3,Duelist,1,2023-05-30,0.541011971567527,23,1.0,3.0,1.446926737655638,0.4
1967,5/30/2023,Phoenix,Breeze,Win,13,7,18,20,4,0.9,160,Duelist,1,2023-05-30,0.541011971567527,23,0.6666666666666666,106.33333333333333,1.446926737655638,0.4
1765,5/31/2023,Phoenix,Sunset,Win,15,8,20,18,0,1.1111111111111112,248,Duelist,1,2023-05-31,0.541011971567527,23,0.25,175.5,1.446926737655638,0.6
1331,6/6/2023,Phoenix,Lotus,Draw,0,0,10,9,3,1.1111111111111112,234,Duelist,0,2023-06-06,0.541011971567527,23,0.6666666666666666,146.0,1.446926737655638,0.6
1746,6/24/2023,Phoenix,Lotus,Win,15,6,16,15,1,1.0666666666666669,159,Duelist,1,2023-06-24,0.541011971567527,23,0.6666666666666666,146.0,1.446926737655638,0.8
1466,8/19/2023,Phoenix,Split,Loss,8,11,11,20,8,0.55,114,Duelist,0,2023-08-19,0.541011971567527,23,0.6666666666666666,86.66666666666667,1.446926737655638,0.6
1620,8/23/2023,Phoenix,Fracture,Loss,1,15,11,9,9,1.2222222222222223,201,Duelist,0,2023-08-23,0.541011971567527,23,0.3333333333333333,233.0,1.446926737655638,0.4
1335,8/24/2023,Phoenix,Lotus,Win,12,3,2,2,2,1.0,45,Duelist,1,2023-08-24,0.541011971567527,23,0.6666666666666666,146.0,1.446926737655638,0.4
1511,8/31/2023,Phoenix,Icebox,Win,14,7,10,9,5,1.1111111111111112,5,Duelist,1,2023-08-31,0.541011971567527,23,0.5,93.5,1.446926737655638,0.6
1217,8/31/2023,Phoenix,Icebox,Draw,3,3,3,4,2,0.75,182,Duelist,0,2023-08-31,0.541011971567527,23,0.5,93.5,1.446926737655638,0.4
1854,11/7/2023,Phoenix,Breeze,Win,8,5,11,2,4,5.5,150,Duelist,1,2023-11-07,0.541011971567527,23,0.6666666666666666,106.33333333333333,1.446926737655638,0.6
1149,3/26/2024,Phoenix,Breeze,Loss,0,6,6,13,3,0.4615384615384615,9,Duelist,0,2024-03-26,0.541011971567527,23,0.6666666666666666,106.33333333333333,1.446926737655638,0.6
1999,4/14/2024,Phoenix,Split,Win,12,9,12,14,10,0.8571428571428571,47,Duelist,1,2024-04-14,0.541011971567527,23,0.6666666666666666,86.66666666666667,1.446926737655638,0.6
1778,6/25/2024,Phoenix,Split,Win,6,2,9,8,6,1.125,99,Duelist,1,2024-06-25,0.541011971567527,23,0.6666666666666666,86.66666666666667,1.446926737655638,0.6
1932,7/30/2024,Phoenix,Bind,Win,11,10,10,2,10,5.0,218,Duelist,1,2024-07-30,0.541011971567527,23,1.0,218.0,1.446926737655638,0.8
1871,10/10/2024,Phoenix,Ascent,Loss,3,6,2,9,0,0.2222222222222222,236,Duelist,0,2024-10-10,0.541011971567527,23,0.5,174.5,1.446926737655638,0.6
1214,03/06/2026,Phoenix,Sunset,Loss,2,10,12,15,9,0.8,175,Duelist,0,2026-03-06,0.541011971567527,23,0.25,175.5,1.446926737655638,0.6
1812,03/06/2026,Phoenix,Abyss,Win,7,3,11,12,8,0.9166666666666666,73,Duelist,1,2026-03-06,0.541011971567527,23,1.0,73.0,1.446926737655638,0.6
1238,4/28/2023,Viper,Bind,Draw,5,5,20,12,4,1.6666666666666667,136,Controller,0,2023-04-28,0.43948836657169993,42,0.2,157.0,1.129837504639439,0.0
1125,5/4/2023,Viper,Lotus,Win,7,3,6,13,10,0.4615384615384615,216,Controller,1,2023-05-04,0.43948836657169993,42,0.5,163.16666666666666,1.129837504639439,0.5
1781,6/30/2023,Viper,Pearl,Win,11,6,7,0,0,7.0,123,Controller,1,2023-06-30,0.43948836657169993,42,1.0,206.0,1.129837504639439,0.6666666666666666
1653,7/5/2023,Viper,Ascent,Win,11,5,15,15,10,1.0,178,Controller,1,2023-07-05,0.43948836657169993,42,0.5,126.5,1.129837504639439,0.75
1105,7/29/2023,Viper,Breeze,Draw,5,5,4,15,0,0.2666666666666666,101,Controller,0,2023-07-29,0.43948836657169993,42,0.0,113.5,1.129837504639439,0.6
1622,8/3/2023,Viper,Sunset,Loss,10,12,7,16,10,0.4375,131,Controller,0,2023-08-03,0.43948836657169993,42,0.5,76.0,1.129837504639439,0.6
1375,8/31/2023,Viper,Lotus,Loss,7,14,5,7,4,0.7142857142857143,135,Controller,0,2023-08-31,0.43948836657169993,42,0.5,163.16666666666666,1.129837504639439,0.4
1261,9/10/2023,Viper,Lotus,Loss,0,12,11,17,6,0.6470588235294118,58,Controller,0,2023-09-10,0.43948836657169993,42,0.5,163.16666666666666,1.129837504639439,0.2
1758,10/5/2023,Viper,Fracture,Win,10,6,18,6,10,3.0,179,Controller,1,2023-10-05,0.43948836657169993,42,0.6666666666666666,153.33333333333334,1.129837504639439,0.2
1241,11/16/2023,Viper,Lotus,Loss,8,9,14,18,0,0.7777777777777778,222,Controller,0,2023-11-16,0.43948836657169993,42,0.5,163.16666666666666,1.129837504639439,0.2
1386,12/2/2023,Viper,Lotus,Win,10,8,1,17,1,0.0588235294117647,149,Controller,1,2023-12-02,0.43948836657169993,42,0.5,163.16666666666666,1.129837504639439,0.4
1210,1/19/2024,Viper,Bind,Draw,11,11,17,5,9,3.4,103,Controller,0,2024-01-19,0.43948836657169993,42,0.2,157.0,1.129837504639439,0.4
1436,2/5/2024,Viper,Lotus,Win,15,8,14,16,7,0.875,199,Controller,1,2024-02-05,0.43948836657169993,42,0.5,163.16666666666666,1.129837504639439,0.6
1714,3/3/2024,Viper,Fracture,Win,8,5,1,17,9,0.0588235294117647,113,Controller,1,2024-03-03,0.43948836657169993,42,0.6666666666666666,153.33333333333334,1.129837504639439,0.6
613,3/9/2024,Viper,Icebox,Draw,15,15,23,20,6,1.15,203,Controller,0,2024-03-09,0.43948836657169993,42,0.4117647058823529,202.88235294117646,1.129837504639439,0.6
